,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
384,812,tm53829,Blitz Patrollie,MOVIE,"Blitz Patrollie chronicles the adventures of Rummy Augustine (Joey Rasdien) and his partner, Ace Dikolobe (David Kau), police officers who have had the misfortune of being stationed in a little known depot in the belly of the Johannesburg CBD.",2012,,101,"['crime', 'action', 'comedy']",['US'],,tt2336284,5.4,145.0,1.96,,0.0
389,833,ts20110,Peaky Blinders,SHOW,"A gangster family epic set in 1919 Birmingham, England and centered on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby, who means to move up in the world.",2013,TV-MA,58,"['crime', 'drama', 'european']",['GB'],6.0,tt2442560,8.8,511668.0,1038.077,8.558,0.5
392,837,ts1639,The Blacklist,SHOW,"Raymond ""Red"" Reddington, one of the FBI's most wanted fugitives, surrenders in person at FBI Headquarters in Washington, D.C. He claims that he and the FBI have the same interests: bringing down dangerous criminals and terrorists. In the last two decades, he's made a list of criminals and terrorists that matter the most but the FBI cannot find because it does not know they exist. Reddington calls this ""The Blacklist"". Reddington will co-operate, but insists that he will speak only to Elizabeth Keen, a rookie FBI profiler.",2013,TV-14,43,"['thriller', 'drama', 'crime']",['US'],9.0,tt2741602,8.0,242640.0,227.557,7.6,0.16666666666666666
401,846,tm151663,Nightcrawler,MOVIE,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",2014,R,118,"['thriller', 'crime', 'drama']",['US'],,tt2872718,7.8,531779.0,57.276,7.7,0.36585365853658536
404,850,ts20292,Gotham,SHOW,"Everyone knows the name Commissioner Gordon. He is one of the crime world's greatest foes, a man whose reputation is synonymous with law and order. But what is known of Gordon's story and his rise from rookie detective to Police Commissioner? What did it take to navigate the multiple layers of corruption that secretly ruled Gotham City, the spawning ground of the world's most iconic villains? And what circumstances created them – the larger-than-life personas who would become Catwoman, The Penguin, The Riddler, Two-Face and The Joker?",2014,TV-14,43,"['drama', 'scifi', 'thriller', 'action', 'crime']",['US'],5.0,tt3749900,7.8,227760.0,106.651,7.6,0.0
408,854,tm148147,Big Eyes,MOVIE,"In the late 1950s and early '60s, artist Walter Keane achieves unbelievable fame and success with portraits of saucer-eyed waifs. However, no one realizes that his wife, Margaret, is the real painter behind the brush. Although Margaret is horrified to learn that Walter is passing off her work as his own, she is too meek to protest too loudly. It isn't until the Keanes' marriage comes to an end and a lawsuit follows that the truth finally comes to light.",2014,PG-13,106,"['drama', 'documentation', 'romance', 'crime']","['CA', 'US']",,tt1126590,7.2,51.0,11.98,6.997999999999998,0.39705882352941174
410,856,ts21374,How to Get Away with Murder,SHOW,"A sexy, suspense-driven legal thriller about a group of ambitious law students and their brilliant, mysterious criminal defense professor. They become entangled in a murder plot and will shake the entire university and change the course of their lives.",2014,TV-14,43,"['crime', 'drama', 'thriller']",['US'],6.0,tt3205802,8.1,148643.0,47.89100000000001,7.9,0.36363636363636365
422,868,ts20823,Orange Is the New Black,SHOW,"A crime she committed in her youthful past sends Piper Chapman to a women's prison, where she trades her comfortable New York life for one of unexpected camaraderie and conflict in an eccentric group of fellow inmates.",2013,TV-MA,59,"['drama', 'comedy', 'crime']",['US'],7.0,tt2372162,8.1,298009.0,87.316,7.7,0.3157894736842105
428,875,tm168400,Empire State,MOVIE,"After failing to get into the police academy, Chris Potamitis settles for a security guard job with an armoured truck company. After he makes the mistake of mentioning the company's lax security to his best friend, He's unwittingly drawn into an elaborate scheme to rob the abundant amounts of cash being stored on their premises—resulting in the largest cash heist in U.S.history.",2013,R,94,"['action', 'drama', 'crime', 'thriller', 'european']",['US'],,tt2171867,5.2,21538.0,39.273,5.4,0.29545454545454547
431,878,tm148671,A Walk Among the Tombstones,MOVIE,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,2014,R,113,"['drama', 'thriller', 'action', 'crime']",['US'],,tt0365907,6.5,121232.0,67.95,6.309,0.40384615384615385
432,879,tm171042,The Call,MOVIE,"Jordan Turner is an experienced 911 operator but when she makes an error in judgment and a call ends badly, Jordan is rattled and unsure if she can continue. But when teenager Casey Welson is abducted in the back of a man's car and calls 911, Jordan is the one called upon to use all of her experience, insights and quick thinking to help Casey escape, and not just to save her, but to make sure the man is brought to justice.",2013,R,94,"['thriller', 'crime', 'drama', 'horror', 'action', 'european']",['US'],,tt1911644,6.7,121843.0,41.764,6.8,0.45454545454545453
434,881,ts20288,From Dusk Till Dawn: The Series,SHOW,"The horror and crime thriller genres collide in this new original series from Robert Rodriguez, based on his cult grindhouse classic about bank-robbing brothers on the run, a lawman bent on bringing them to justice, the devout family caught in the cross-fire, and an ancient evil eager to feast on them all.",2014,TV-14,45,"['scifi', 'action', 'crime', 'fantasy', 'horror']",['US'],3.0,tt3337194,6.9,20132.0,24.329,6.3,0.5
445,896,tm181270,The Frozen Ground,MOVIE,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,2013,R,105,"['thriller', 'crime', 'drama']",['US'],,tt2005374,6.4,62972.0,10.449000000000002,6.3,0.37037037037037035
460,918,tm151447,The November Man,MOVIE,An ex-CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,2014,R,108,"['thriller', 'action', 'crime']","['GB', 'US']",,tt2402157,6.2,67737.0,19.151,6.1,0.48717948717948717
474,940,tm154797,The Nut Job,MOVIE,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",2014,PG,85,"['comedy', 'crime', 'family', 'animation']","['CA', 'KR']",,tt1821658,5.7,28484.0,20.859,5.7,0.35
476,944,ts37187,Senora Acero,SHOW,"The adventures of Vicenta Acero, the feared coyote who now leads the dynasty of illicit dealings once under the control of her father.",2014,TV-MA,43,"['crime', 'drama', 'romance']",['US'],5.0,tt3904068,6.8,387.0,139.363,7.8,0.3333333333333333
525,1121,ts8,Better Call Saul,SHOW,"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".",2015,TV-MA,49,"['drama', 'crime']",['US'],6.0,tt3032476,8.8,438575.0,273.296,8.5,0.2857142857142857
530,1130,tm243100,Hell or High Water,MOVIE,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,2016,R,102,"['thriller', 'western', 'action', 'crime', 'drama']",['US'],,tt2582782,7.6,227350.0,28.227,7.303,0.28888888888888886
533,1133,tm195209,Legend,MOVIE,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.",2015,R,131,"['thriller', 'crime', 'drama', 'european']","['GB', 'US', 'FR']",,tt3569230,6.9,178601.0,333.0130000000001,6.985,0.24444444444444444
535,1135,tm204163,War Dogs,MOVIE,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",2016,R,114,"['crime', 'war', 'comedy', 'drama']",['US'],,tt2005151,7.1,212032.0,32.374,6.9,0.3238095238095238
536,1136,ts36147,Lucifer,SHOW,"Bored and unhappy as the Lord of Hell, Lucifer Morningstar abandoned his throne and retired to Los Angeles, where he has teamed up with LAPD detective Chloe Decker to take down criminals. But the longer he's away from the underworld, the greater the threat that the worst of humanity could escape.",2016,TV-14,47,"['scifi', 'crime', 'drama', 'fantasy']",['US'],6.0,tt4052886,8.1,313124.0,922.112,8.523,0.375
538,1139,tm135307,Blackhat,MOVIE,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,2015,R,133,"['action', 'crime', 'thriller']",['US'],,tt2717822,5.4,58192.0,38.675,5.5,0.3333333333333333
539,1140,tm205890,The Take,MOVIE,"Michael Mason is an American pickpocket living in Paris who finds himself hunted by the CIA when he steals a bag that contains more than just a wallet. Sean Briar, the field agent on the case, soon realises that Michael is just a pawn in a much bigger game and is also his best asset to uncover a large-scale conspiracy.",2016,R,92,"['action', 'drama', 'crime', 'thriller']","['US', 'FR', 'LU', 'GB']",,tt2368619,6.3,43449.0,17.563,6.3,0.38095238095238093
541,1143,tm138905,The Hateful Eight,MOVIE,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,2015,R,188,"['thriller', 'western', 'drama', 'crime']",['US'],,tt3460252,7.8,570138.0,26.531,7.737,0.3157894736842105
543,1146,ts41961,Queen of the South,SHOW,"Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to become the country's reigning drug smuggler and to avenge her lover's murder.",2016,TV-MA,42,"['drama', 'thriller', 'action', 'crime']",['US'],5.0,tt1064899,7.9,29495.0,42.381,7.622999999999998,0.5
546,1149,ts38718,Slasher,SHOW,"Thirty years ago, in the sleepy community of Waterbury, a killer known as “The Executioner” murdered Sarah Bennett's parents. Now Sarah and her husband Dylan have returned to town, only to find herself the centerpiece in a series of horrifying murders centered around the seven deadly sins.",2016,TV-MA,46,"['crime', 'drama', 'horror', 'thriller']",['CA'],4.0,tt4667888,6.7,14321.0,33.199,6.6,0.4
551,1156,tm137869,Wild Card,MOVIE,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play… and it's all or nothing.",2015,R,92,"['action', 'thriller', 'crime', 'drama']",['US'],,tt2231253,5.6,55605.0,66.805,5.6,0.46875
556,1161,ts36631,Narcos,SHOW,A gritty chronicle of the war against Colombia's infamously violent and powerful drug cartels.,2015,TV-MA,52,"['drama', 'thriller', 'crime']",['US'],3.0,tt2707408,8.8,410463.0,75.495,7.973,0.1
559,1165,ts38734,Marcella,SHOW,"Marcella is shocked to the core of her being when her husband Jason leaves her unexpectedly, confessing he no longer loves her. Heartbroken, Marcella returns to the Met’s Murder Squad. Ten years ago Marcella gave up her fast-tracked police career to marry and devote her life to her family. With the abrupt end to her marriage and isolated from her 13 year old daughter and 10 year old son, Marcella throws herself into work to stop herself from falling apart.",2016,TV-MA,45,"['crime', 'drama', 'european']",['GB'],3.0,tt5269594,7.4,30969.0,25.841,7.1,0.3333333333333333
562,1168,ts35554,Scream: The TV Series,SHOW,"What starts as a YouTube video going viral, soon leads to problems for the teenagers of Lakewood and serves as the catalyst for a murder that opens up a window to the town's troubled past. Everyone has secrets. Everyone tells lies. Everyone is fair game.",2015,TV-14,43,"['thriller', 'drama', 'crime', 'horror', 'comedy']",['US'],3.0,tt3921180,7.1,40676.0,38.018,6.9,0.4
563,1169,ts21981,iZombie,SHOW,"A medical student who becomes a zombie joins a Coroner's Office in order to gain access to the brains she must reluctantly eat so that she can maintain her humanity. But every brain she eats, she also inherits their memories and must now solve their deaths with help from the Medical examiner and a police detective.",2015,TV-14,42,"['crime', 'scifi', 'drama', 'comedy', 'horror']",['US'],5.0,tt3501584,7.8,67213.0,45.203,7.792000000000002,0.42857142857142855
574,1181,tm143984,London Has Fallen,MOVIE,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",2016,R,99,"['action', 'thriller', 'drama', 'crime']","['GB', 'US', 'BG']",,tt3300542,5.9,157409.0,47.627,6.145,0.40540540540540543
591,1202,tm143085,Chappie,MOVIE,"Every child comes into the world full of promise, and none more so than Chappie: he is gifted, special, a prodigy. Like any child, Chappie will come under the influence of his surroundings—some good, some bad—and he will rely on his heart and soul to find his way in the world and become his own man. But there's one thing that makes Chappie different from any one else: he is a robot.",2015,R,120,"['crime', 'action', 'scifi', 'drama', 'thriller']","['MX', 'ZA', 'US']",,tt1823672,6.8,249345.0,117.369,6.8,0.3111111111111111
593,1205,tm135106,In a Valley of Violence,MOVIE,"The story of a drifter named Paul who arrives in a small town seeking revenge on the thugs who murdered his friend. Sisters Mary Anne and Ellen, who run the town's hotel, help Paul in his quest for vengeance.",2016,R,104,"['crime', 'thriller', 'western', 'action', 'drama']",['US'],,tt3608930,6.0,18987.0,13.597,6.1,0.25
597,1209,ts36545,Quantico,SHOW,"A diverse group of recruits has arrived at the FBI Quantico Base for training. They are the best, the brightest and the most vetted, so it seems impossible that one of them is suspected of masterminding the biggest attack on New York City since 9/11.",2015,TV-14,43,"['drama', 'thriller', 'crime']",['US'],3.0,tt4428122,6.6,60567.0,23.057,6.5,0.42857142857142855
602,1215,ts41490,Hap and Leonard,SHOW,"A darkly comic swamp noir story of two best friends set in the late 1980s. Based on the novels by Joe R. Lansdale, the series follows Hap Collins, an East Texas white boy with a weakness for Southern women, and Leonard Pine, a gay, black Vietnam vet with a hot temper.",2016,TV-MA,42,"['action', 'thriller', 'crime', 'drama']",['US'],3.0,tt3729898,7.6,7696.0,6.942,7.2,0.0
610,1226,ts38204,Making a Murderer,SHOW,"Filmed over 10 years, this real-life thriller follows a DNA exoneree who, while exposing police corruption, becomes a suspect in a grisly new crime.",2015,TV-14,62,"['documentation', 'crime']",['US'],2.0,tt5189670,8.6,94419.0,8.722999999999999,7.9,0.0
617,1237,tm239743,Batman: The Killing Joke,MOVIE,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",2016,R,76,"['animation', 'drama', 'action', 'thriller', 'crime']",['US'],,tt4853102,6.4,56275.0,25.747,6.615,0.07692307692307693
621,1243,tm244788,13th,MOVIE,An in-depth look at the prison system in the United States and how it reveals the nation's history of racial inequality.,2016,,100,"['documentation', 'history', 'crime']",['US'],,tt5895028,8.2,35302.0,8.675,8.0,0.375
622,1244,ts3844,Aquarius,SHOW,"In the late 1960s, a Los Angeles police sergeant with a complicated personal life starts tracking a small-time criminal and budding cult leader seeking out vulnerable women to join his “cause.” The name of that man is Charles Manson.",2015,TV-14,43,"['drama', 'thriller', 'crime', 'european']",['US'],2.0,tt3768572,7.0,12279.0,13.111,6.8,0.42857142857142855
649,1278,tm239683,Team Foxcatcher,MOVIE,"With never-before seen home video, this film recounts the paranoid downward spiral of John E. du Pont and the murder of Olympic wrestler Dave Schultz.",2016,,91,"['documentation', 'crime', 'history', 'sport']",['US'],,tt5598216,7.3,6572.0,6.08,7.1,0.2857142857142857
650,1280,ts52829,Paranoid,SHOW,"The murder of a female GP in a rural playground in front of numerous witnesses draws a group of detectives into an ever-darkening mystery that takes them across Europe, aided by mysterious notes sent by the ""Ghost Detective"".",2016,,44,"['thriller', 'crime', 'drama', 'european']",['GB'],1.0,tt5839454,6.6,8585.0,7.737999999999999,6.6,0.4
657,1290,ts37779,Danger Mouse,SHOW,"Danger Mouse is back saving London, saving the World and, most importantly, saving Penfold in brand new and fantastically absurd, energetic adventures.",2015,,12,"['comedy', 'action', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'european']",['GB'],2.0,tt4196822,7.2,587.0,6.3260000000000005,7.6,0.36363636363636365
658,1291,tm232953,Sleight,MOVIE,"A young street magician is left to take care of his little sister after his mother's passing and turns to drug dealing in the Los Angeles party scene to keep a roof over their heads. When he gets into trouble with his supplier, his sister is kidnapped and he is forced to rely on both his sleight of hand and brilliant mind to save her.",2016,R,89,"['drama', 'thriller', 'action', 'scifi', 'crime']",['US'],,tt4573516,5.9,8644.0,5.226,5.4,0.5
663,1302,tm233533,White Girl,MOVIE,"Summer, New York City. A college girl falls hard for a guy she just met. After a night of partying goes wrong, she goes to wild extremes to get him back.",2016,,88,"['drama', 'horror', 'crime']",['US'],,tt4129870,5.7,10646.0,17.730999999999995,5.7,0.0
664,1304,tm138672,Frank & Lola,MOVIE,A talented Las Vegas chef falls in love with an aspiring fashion designer but turns violently jealous when he realizes that she's hiding dark secrets.,2016,,88,"['drama', 'romance', 'crime', 'thriller']",['US'],,tt1290138,5.9,6083.0,10.404000000000002,5.6,0.47619047619047616
684,1336,tm244381,Marauders,MOVIE,An untraceable group of elite bank robbers is chased by a suicidal FBI agent who uncovers a deeper purpose behind the robbery-homicides.,2016,R,107,"['crime', 'thriller', 'action']",['CA'],,tt3963816,5.5,21929.0,17.087,5.8,0.4827586206896552
687,1344,ts58068,Inside the World's Toughest Prisons,SHOW,"Crime journalist Paul Connolly goes behind the bars of some of the world’s most notorious and toughest prisons. Immersing himself in maximum security facilities around the world to live as a prisoner, he encounters the inmates locked up for their crimes and meets the men and women on the right side of law tasked with keeping the criminals behind bars.",2016,TV-MA,48,"['crime', 'documentation']",['GB'],5.0,tt6322264,7.1,2747.0,5.099,7.5,0.0
690,1349,tm247642,Amanda Knox,MOVIE,"This gripping, atmospheric documentary recounts the infamous trial, conviction and eventual acquittal of Seattle native Amanda Knox for the 2007 murder of a British exchange student in Italy.",2016,,92,"['documentation', 'crime', 'european']","['DK', 'US']",,tt5952332,6.9,24488.0,8.847000000000003,6.7,0.35714285714285715
698,1359,tm219173,Term Life,MOVIE,"If Nick Barrow can stay alive for 21 days, he'll die happy. Everyone Nick knows wants him dead; Mob bosses, contract killers, and dirty cops. Performing the last act of a desperate man, Nick takes out a million dollar insurance policy on himself, payable to his estranged daughter. The problem? The policy doesn't take effect for 21 days. Nick knows they'll be lucky to be alive for twenty-one hours.",2016,R,93,"['thriller', 'drama', 'action', 'crime']",['US'],,tt2978102,5.5,8030.0,16.084,5.9,0.4411764705882353
719,1391,tm232954,Audrie & Daisy,MOVIE,"A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",2016,,95,"['documentation', 'crime']",['US'],,tt5278460,7.2,6602.0,5.6,7.2,0.3333333333333333
729,1411,tm139870,Opening Night,MOVIE,A failed Broadway singer who now works as a production manager must save opening night on his new production by wrangling his eccentric cast and crew.,2016,,90,"['comedy', 'thriller', 'drama', 'crime', 'action']",['US'],,tt4156972,6.0,2662.0,7.809,5.9,0.41379310344827586
733,1421,tm266844,True Memoirs of an International Assassin,MOVIE,"After a publisher changes a writer's debut novel about a deadly assassin from fiction to nonfiction, the author finds himself thrust into the world of his lead character, and must take on the role of his character for his own survival.",2016,PG-13,98,"['action', 'comedy', 'crime']",['US'],,tt1542768,5.9,22891.0,16.152,5.8,0.21428571428571427
736,1434,ts53076,El Chema,SHOW,"Inspired by true events, This is the story of the most notorious drug kingpin the world had ever seen. A man known as El Chapo, the biggest international drug lord in history. The most important and influential man, in the history of Narcos. He changed the game with his spectacular escapes and innovative smuggling techniques.",2016,TV-MA,44,"['crime', 'action']",['US'],1.0,tt5730624,6.9,308.0,112.717,,0.2857142857142857
738,1442,ts87465,Witch Hunt: A Century of Murder,SHOW,"Four hundred years ago, hundreds of innocent people were killed as an obsession to stamp out Satanism swept the British Isles. Dr Suzannah Lipscomb investigates the events of this dark period in our history.",2015,TV-14,46,"['documentation', 'crime', 'history', 'drama', 'fantasy', 'european']",['GB'],1.0,tt6474054,7.1,324.0,0.6,,0.5
772,1546,ts51367,Trailer Park Boys: Out of the Park: Europe,SHOW,"A lot of liquor an whores, mustard and bologna, maybe some cigarettes and dope, but mostly just liquor and whores, cigarettes and balogna, as well as mustard and dope.",2016,TV-MA,28,"['action', 'drama', 'comedy', 'crime']",['CA'],2.0,tt5937754,7.0,2324.0,5.537000000000001,6.2,0.0
812,1707,ts56683,The Sinner,SHOW,"In a small New York town, a haunted detective hunts for answers about perplexing crimes while wrestling with his own demons.",2017,TV-MA,45,"['crime', 'drama', 'thriller']",['US'],4.0,tt6048596,7.9,118746.0,51.938,7.5,0.375
814,1709,ts53864,Ozark,SHOW,"A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.",2017,TV-MA,60,"['drama', 'crime', 'thriller']",['US'],4.0,tt5071412,8.5,300454.0,146.805,8.245,0.3333333333333333
820,1716,ts53023,Riverdale,SHOW,"Set in the present, the series offers a bold, subversive take on Archie, Betty, Veronica and their friends, exploring the surreality of small-town life, the darkness and weirdness bubbling beneath Riverdale’s wholesome facade.",2017,TV-14,42,"['crime', 'drama', 'thriller', 'romance']",['US'],6.0,tt5420376,6.6,141250.0,341.862,8.531,0.45454545454545453
821,1717,tm244259,Wind River,MOVIE,An FBI agent teams with the town's veteran game tracker to investigate a murder that occurred on a Native American reservation.,2017,R,107,"['thriller', 'crime', 'drama', 'western']","['FR', 'GB', 'US']",,tt5362988,7.7,244463.0,26.743,7.427,0.30303030303030304
826,1722,ts42405,Mindhunter,SHOW,An agent in the FBI's Elite Serial Crime Unit develops profiling techniques as he pursues notorious serial killers and rapists.,2017,TV-MA,53,"['drama', 'crime', 'thriller']",['US'],2.0,tt5290382,8.6,261429.0,37.904,8.0,0.25
829,1726,ts79813,You,SHOW,"A dangerously charming, intensely obsessive young man goes to extreme measures to insert himself into the lives of those he is transfixed by.",2018,TV-MA,47,"['crime', 'drama', 'thriller', 'romance']",['US'],3.0,tt7335184,7.7,230119.0,85.55799999999998,8.1,0.42857142857142855
830,1727,tm315344,Molly's Game,MOVIE,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",2017,R,140,"['drama', 'crime', 'sport']","['CN', 'CA', 'US']",,tt4209788,7.4,167955.0,25.929,7.147,0.29591836734693877
831,1728,tm318206,Den of Thieves,MOVIE,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,2018,R,140,"['thriller', 'crime', 'drama', 'action']",['US'],,tt1259528,7.0,110108.0,47.326,6.7,0.25925925925925924
833,1730,ts81884,Bodyguard,SHOW,A troubled war veteran is assigned to protect a controversial politician who may be the target of a terror plot.,2018,TV-MA,60,"['war', 'drama', 'thriller', 'crime', 'european']",['GB'],2.0,tt7493974,8.1,118124.0,19.085,7.9,0.4
835,1732,ts74816,American Vandal,SHOW,A true-crime satire that explores the aftermath of a costly high school prank that left twenty-seven faculty cars vandalized with phallic images.,2017,TV-MA,33,"['crime', 'comedy', 'drama']",['US'],2.0,tt6877772,8.1,30399.0,17.642,7.6,0.0
836,1733,ts75151,Godless,SHOW,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",2017,TV-MA,65,"['drama', 'western', 'documentation', 'action', 'crime']",['US'],1.0,tt5516154,7.6,27.0,16.273,7.754,0.3333333333333333
838,1735,ts58133,Manhunt,SHOW,"Inspired by actual events, this true crime anthology series takes a deep dive into the dark, twisted minds of terrorists and follows the brave souls who hunt them down.",2017,TV-14,43,"['crime', 'drama', 'thriller']",['US'],2.0,tt5618256,8.1,58120.0,18.55,7.7,0.375
840,1737,tm266714,CHiPS,MOVIE,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,2017,R,100,"['action', 'comedy', 'crime']",['US'],,tt0493405,6.0,46783.0,34.887,6.1,0.4146341463414634
844,1742,ts84785,Dirty John,SHOW,Anthology series in which each season is based on a true crime story featuring an epic tale of love gone wrong.,2018,TV-MA,44,"['crime', 'drama']",['US'],2.0,tt15438396,7.2,21280.0,15.079,7.3,0.3333333333333333
848,1746,ts57120,Good Girls,SHOW,"Three ""good girl"" suburban wives and mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take their power back.",2018,TV-14,42,"['drama', 'crime', 'comedy']",['US'],4.0,tt6474378,7.7,50919.0,33.403,8.1,0.25
849,1747,ts57850,HAPPY!,SHOW,"Corrupt ex-cop turned hitman Nick Sax's life is changed forever by a relentlessly positive, imaginary blue winged horse named Happy.",2017,TV-MA,43,"['scifi', 'action', 'comedy', 'crime', 'fantasy', 'thriller']",['US'],2.0,tt2452242,8.1,38172.0,13.215,7.5,0.5
853,1751,ts79229,Wild Wild Country,SHOW,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.",2018,TV-MA,67,"['crime', 'documentation']",['US'],1.0,tt7768848,8.1,29939.0,9.646,7.95,0.375
857,1755,ts76243,The End of the F***ing World,SHOW,"James is 17 and is pretty sure he is a psychopath. Alyssa, also 17, is the cool and moody new girl at school. The pair make a connection and she persuades him to embark on a darkly comedic road trip in search of her real father.",2017,TV-MA,21,"['drama', 'comedy', 'romance', 'thriller', 'crime']",['GB'],2.0,tt6257970,8.1,182217.0,50.694,8.2,0.5
864,1763,ts58155,Alias Grace,SHOW,"Based on the true story of Grace Marks, a housemaid and immigrant from Ireland who was imprisoned in 1843, perhaps wrongly, for the murder of her employer Thomas Kinnear. Grace claims to have no memory of the murder yet the facts are irrefutable. A decade after, Dr. Simon Jordan tries to help Grace recall her past.",2017,TV-MA,44,"['drama', 'crime', 'history', 'thriller']",['CA'],1.0,tt1034007,7.7,32177.0,13.586,7.3,0.48
865,1764,ts269185,Cold Case Files,SHOW,Tense new series exploring cold cases from victims death to criminal convictions.,2017,TV-14,42,"['crime', 'documentation']",['US'],2.0,tt6459472,7.9,1292.0,2.879,8.0,0.0
867,1767,tm414073,Backtrace,MOVIE,The lone surviving thief of a violent armored car robbery is sprung from a high security facility and administered an experimental drug.,2018,R,92,"['crime', 'action', 'drama', 'thriller']","['CA', 'US']",,tt3588588,3.8,4453.0,19.984,5.4,0.30434782608695654
869,1770,ts58367,Safe,SHOW,"After his daughter goes missing, a widower begins uncovering the dark secrets of the people closest to him.",2018,TV-MA,45,"['drama', 'thriller', 'crime', 'european']",['GB'],1.0,tt7902072,7.2,42239.0,9.531,6.9,0.4
871,1773,tm299741,Crooked House,MOVIE,"A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.",2017,PG-13,115,"['drama', 'thriller', 'crime']",['GB'],,tt1869347,6.3,24033.0,10.188,6.4,0.30303030303030304
873,1775,tm272060,What Happened to Monday,MOVIE,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",2017,R,123,"['scifi', 'thriller', 'drama', 'action', 'crime', 'fantasy']","['FR', 'RO', 'GB', 'BE', 'DE']",,tt1536537,6.8,121772.0,60.669,7.2,0.48148148148148145
888,1792,tm233482,The Foreigner,MOVIE,Quan is a humble London businessman whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love – his teenage daughter – dies in an Irish Republican Army car bombing. His relentless search to find the terrorists leads to a cat-and-mouse conflict with a British government official whose own past may hold the clues to the identities of the elusive killers.,2017,R,113,"['action', 'thriller', 'crime', 'drama', 'european']","['IN', 'CN', 'US', 'GB']",,tt1615160,7.0,113338.0,32.05,6.8,0.3026315789473684
896,1803,ts54054,Imposters,SHOW,"Maddie, a persona shifting con-artist who is as beautiful as she is dangerous, leaves her unwitting victims tormented when they realize they have been used and robbed of everything – including their hearts. But things get complicated when her former targets, Ezra, Richard, and Jules team up to track her down.",2017,TV-14,43,"['drama', 'thriller', 'comedy', 'crime']",['US'],2.0,tt5212822,7.8,13529.0,17.273,7.3,0.2857142857142857
897,1805,ts82526,Narcos: Mexico,SHOW,See the rise of the Guadalajara Cartel as an American DEA agent learns the danger of targeting narcos in 1980s Mexico.,2018,TV-MA,58,"['drama', 'crime']",['US'],3.0,tt8714904,8.4,82042.0,92.102,7.9,0.23076923076923078
